날짜,시간대별시간,업종명,목적지광역시도명,목적지시군구명,주문건수,시간대별시간(강서구),주문건수(강서구)
2020-05-12,19,카페/디저트,서울특별시,금천구,2,,
2020-05-12,19,카페/디저트,서울특별시,노원구,6,,
2020-05-12,19,카페/디저트,서울특별시,도봉구,1,,
2020-05-12,19,카페/디저트,서울특별시,동작구,10,,
2020-05-12,19,카페/디저트,서울특별시,서대문구,1,,
2020-05-12,19,카페/디저트,서울특별시,양천구,3,,
2020-05-12,19,카페/디저트,서울특별시,영등포구,2,,
2020-05-12,19,카페/디저트,서울특별시,중랑구,1,,
2020-05-12,20,카페/디저트,서울특별시,관악구,20,,
2020-05-12,20,카페/디저트,서울특별시,구로구,8,,
2020-05-12,20,카페/디저트,서울특별시,금천구,3,,
2020-05-12,20,카페/디저트,서울특별시,노원구,3,,
2020-05-12,20,카페/디저트,서울특별시,도봉구,1,,
2020-05-12,20,카페/디저트,서울특별시,동작구,3,,
2020-05-12,20,카페/디저트,서울특별시,양천구,4,,
2020-05-12,20,카페/디저트,서울특별시,영등포구,1,,
2020-05-12,21,카페/디저트,서울특별시,관악구,13,,
2020-05-12,21,카페/디저트,서울특별시,구로구,6,,
2020-05-12,21,카페/디저트,서울특별시,금천구,1,,
2020-05-12,21,카페/디저트,서울특별시,노원구,5,,
2020-05-12,21,카페/디저트,서울특별시,도봉구,1,,
2020-05-12,21,카페/디저트,서울특별시,동작구,5,,
2020-05-12,21,카페/디저트,서울특별시,양천구,3,,
2020-05-12,22,카페/디저트,서울특별시,관악구,7,,
2020-05-12,22,카페/디저트,서울특별시,구로구,3,,
2020-05-12,22,카페/디저트,서울특별시,금천구,1,,
2020-05-12,22,카페/디저트,서울특별시,동작구,4,,
2020-05-12,22,카페/디저트,서울특별시,양천구,1,,
2020-05-12,23,카페/디저트,서울특별시,구로구,2,,
2020-05-13,0,카페/디저트,서울특별시,구로구,1,,
2020-05-13,0,카페/디저트,서울특별시,금천구,1,,
2020-05-13,10,카페/디저트,서울특별시,강서구,1,,
2020-05-13,10,카페/디저트,서울특별시,관악구,4,,
2020-05-13,10,카페/디저트,서울특별시,구로구,2,,
2020-05-13,10,카페/디저트,서울특별시,금천구,2,,
2020-05-13,10,카페/디저트,서울특별시,노원구,2,,
2020-05-13,10,카페/디저트,서울특별시,동작구,2,,
2020-05-13,10,카페/디저트,서울특별시,양천구,1,,
2020-05-13,10,카페/디저트,서울특별시,영등포구,1,,
2020-05-13,11,카페/디저트,서울특별시,관악구,3,,
2020-05-13,11,카페/디저트,서울특별시,구로구,7,,
2020-05-13,11,카페/디저트,서울특별시,금천구,3,,
2020-05-13,11,카페/디저트,서울특별시,노원구,5,,
2020-05-13,11,카페/디저트,서울특별시,동작구,4,,
2020-05-13,11,카페/디저트,서울특별시,서대문구,2,,
2020-05-13,11,카페/디저트,서울특별시,양천구,2,,
2020-05-13,12,카페/디저트,서울특별시,관악구,8,,
2020-05-13,12,카페/디저트,서울특별시,구로구,11,,
2020-05-13,12,카페/디저트,서울특별시,금천구,4,,
2020-05-13,12,카페/디저트,서울특별시,노원구,4,,
2020-05-13,12,카페/디저트,서울특별시,도봉구,1,,
2020-05-13,12,카페/디저트,서울특별시,동작구,3,,
2020-05-13,12,카페/디저트,서울특별시,마포구,1,,
2020-05-13,12,카페/디저트,서울특별시,서대문구,2,,
2020-05-13,12,카페/디저트,서울특별시,양천구,5,,
2020-05-13,12,카페/디저트,서울특별시,영등포구,1,,
2020-05-13,13,카페/디저트,서울특별시,관악구,5,,
2020-05-13,13,카페/디저트,서울특별시,구로구,4,,
2020-05-13,13,카페/디저트,서울특별시,금천구,1,,
2020-05-13,13,카페/디저트,서울특별시,노원구,3,,
2020-05-13,13,카페/디저트,서울특별시,도봉구,1,,
2020-05-13,13,카페/디저트,서울특별시,동작구,4,,
2020-05-13,13,카페/디저트,서울특별시,서대문구,1,,
2020-05-13,13,카페/디저트,서울특별시,양천구,3,,
2020-05-13,13,카페/디저트,서울특별시,영등포구,1,,
2020-05-13,14,카페/디저트,서울특별시,관악구,7,,
2020-05-13,14,카페/디저트,서울특별시,구로구,8,,
2020-05-13,14,카페/디저트,서울특별시,금천구,4,,
2020-05-13,14,카페/디저트,서울특별시,노원구,4,,
2020-05-13,14,카페/디저트,서울특별시,도봉구,1,,
2020-05-13,14,카페/디저트,서울특별시,동작구,1,,
2020-05-13,14,카페/디저트,서울특별시,양천구,3,,
2020-05-13,15,카페/디저트,서울특별시,관악구,4,,
2020-05-13,15,카페/디저트,서울특별시,구로구,4,,
2020-05-13,15,카페/디저트,서울특별시,금천구,3,,
2020-05-13,15,카페/디저트,서울특별시,노원구,2,,
2020-05-13,15,카페/디저트,서울특별시,동작구,4,,
2020-05-13,15,카페/디저트,서울특별시,서대문구,2,,
2020-05-13,15,카페/디저트,서울특별시,양천구,1,,
2020-05-13,16,카페/디저트,서울특별시,관악구,4,,
2020-05-13,16,카페/디저트,서울특별시,구로구,8,,
2020-05-13,16,카페/디저트,서울특별시,금천구,6,,
2020-05-13,16,카페/디저트,서울특별시,노원구,6,,
2020-05-13,16,카페/디저트,서울특별시,도봉구,1,,
2020-05-13,16,카페/디저트,서울특별시,동작구,3,,
2020-05-13,16,카페/디저트,서울특별시,양천구,2,,
2020-05-13,16,카페/디저트,서울특별시,영등포구,2,,
2020-05-13,17,카페/디저트,서울특별시,관악구,4,,
2020-05-13,17,카페/디저트,서울특별시,구로구,3,,
2020-05-13,17,카페/디저트,서울특별시,금천구,1,,
2020-05-13,17,카페/디저트,서울특별시,도봉구,1,,
2020-05-13,17,카페/디저트,서울특별시,동작구,2,,
2020-05-13,17,카페/디저트,서울특별시,마포구,1,,
2020-05-13,17,카페/디저트,서울특별시,양천구,4,,
2020-05-13,17,카페/디저트,서울특별시,은평구,1,,
2020-05-13,18,카페/디저트,서울특별시,관악구,10,,
2020-05-13,18,카페/디저트,서울특별시,구로구,8,,
2020-05-13,18,카페/디저트,서울특별시,금천구,3,,
2020-05-13,18,카페/디저트,서울특별시,동작구,4,,
2020-05-13,18,카페/디저트,서울특별시,양천구,1,,
2020-05-13,18,카페/디저트,서울특별시,영등포구,1,,
2020-05-13,18,카페/디저트,서울특별시,중랑구,1,,
2020-05-13,19,카페/디저트,서울특별시,관악구,7,,
2020-05-13,19,카페/디저트,서울특별시,구로구,11,,
2020-05-13,19,카페/디저트,서울특별시,금천구,3,,
2020-05-13,19,카페/디저트,서울특별시,노원구,6,,
2020-05-13,19,카페/디저트,서울특별시,도봉구,1,,
2020-05-13,19,카페/디저트,서울특별시,동작구,9,,
2020-05-13,19,카페/디저트,서울특별시,서대문구,2,,
2020-05-13,19,카페/디저트,서울특별시,양천구,4,,
2020-05-13,19,카페/디저트,서울특별시,영등포구,3,,
2020-05-13,20,카페/디저트,서울특별시,관악구,11,,
2020-05-13,20,카페/디저트,서울특별시,구로구,6,,
2020-05-13,20,카페/디저트,서울특별시,노원구,8,,
2020-05-13,20,카페/디저트,서울특별시,동작구,7,,
2020-05-13,20,카페/디저트,서울특별시,양천구,5,,
2020-05-13,21,카페/디저트,서울특별시,관악구,12,,
2020-05-13,21,카페/디저트,서울특별시,구로구,14,,
2020-05-13,21,카페/디저트,서울특별시,노원구,2,,
2020-05-13,21,카페/디저트,서울특별시,동작구,7,,
2020-05-13,21,카페/디저트,서울특별시,양천구,3,,
2020-05-13,21,카페/디저트,서울특별시,영등포구,1,,
2020-05-13,22,카페/디저트,서울특별시,관악구,4,,
2020-05-13,22,카페/디저트,서울특별시,구로구,2,,
2020-05-13,22,카페/디저트,서울특별시,금천구,1,,
2020-05-13,22,카페/디저트,서울특별시,동작구,1,,
2020-05-13,22,카페/디저트,서울특별시,양천구,1,,
2020-05-13,23,카페/디저트,서울특별시,구로구,2,,
2020-05-14,0,카페/디저트,서울특별시,구로구,3,,
2020-05-14,9,카페/디저트,서울특별시,구로구,2,,
2020-05-14,10,카페/디저트,서울특별시,관악구,4,,
2020-05-14,10,카페/디저트,서울특별시,구로구,3,,
2020-05-14,10,카페/디저트,서울특별시,금천구,1,,
2020-05-14,10,카페/디저트,서울특별시,노원구,2,,
2020-05-14,10,카페/디저트,서울특별시,동작구,4,,
2020-05-14,10,카페/디저트,서울특별시,서대문구,1,,
2020-05-14,10,카페/디저트,서울특별시,양천구,2,,
2020-05-14,11,카페/디저트,서울특별시,관악구,8,,
2020-05-14,11,카페/디저트,서울특별시,구로구,12,,
2020-05-14,11,카페/디저트,서울특별시,금천구,5,,
2020-05-14,11,카페/디저트,서울특별시,노원구,4,,
2020-05-14,11,카페/디저트,서울특별시,도봉구,2,,
2020-05-14,11,카페/디저트,서울특별시,동작구,1,,
2020-05-14,11,카페/디저트,서울특별시,양천구,1,,
2020-05-14,11,카페/디저트,서울특별시,중랑구,2,,
2020-05-14,12,카페/디저트,서울특별시,관악구,3,,
2020-05-14,12,카페/디저트,서울특별시,구로구,14,,
2020-05-14,12,카페/디저트,서울특별시,금천구,4,,
2020-05-14,12,카페/디저트,서울특별시,노원구,2,,
2020-05-14,12,카페/디저트,서울특별시,도봉구,2,,
2020-05-14,12,카페/디저트,서울특별시,동작구,3,,
2020-05-14,12,카페/디저트,서울특별시,서대문구,1,,
2020-05-14,12,카페/디저트,서울특별시,양천구,1,,
2020-05-14,12,카페/디저트,서울특별시,영등포구,3,,
2020-05-14,13,카페/디저트,서울특별시,강서구,1,,
2020-05-14,13,카페/디저트,서울특별시,관악구,1,,
2020-05-14,13,카페/디저트,서울특별시,구로구,10,,
2020-05-14,13,카페/디저트,서울특별시,금천구,4,,
2020-05-14,13,카페/디저트,서울특별시,노원구,3,,
2020-05-14,13,카페/디저트,서울특별시,도봉구,1,,
2020-05-14,13,카페/디저트,서울특별시,동작구,1,,
2020-05-14,13,카페/디저트,서울특별시,양천구,3,,
2020-05-14,13,카페/디저트,서울특별시,영등포구,1,,
2020-05-14,14,카페/디저트,서울특별시,관악구,4,,
2020-05-14,14,카페/디저트,서울특별시,구로구,8,,
2020-05-14,14,카페/디저트,서울특별시,금천구,3,,
2020-05-14,14,카페/디저트,서울특별시,노원구,3,,
2020-05-14,14,카페/디저트,서울특별시,동작구,3,,
2020-05-14,14,카페/디저트,서울특별시,양천구,1,,
2020-05-14,14,카페/디저트,서울특별시,영등포구,2,,
2020-05-14,14,카페/디저트,서울특별시,중랑구,2,,
2020-05-14,15,카페/디저트,서울특별시,관악구,5,,
2020-05-14,15,카페/디저트,서울특별시,구로구,6,,
2020-05-14,15,카페/디저트,서울특별시,금천구,6,,
2020-05-14,15,카페/디저트,서울특별시,노원구,3,,
2020-05-14,15,카페/디저트,서울특별시,도봉구,1,,
2020-05-14,15,카페/디저트,서울특별시,동작구,4,,
2020-05-14,15,카페/디저트,서울특별시,서대문구,1,,
2020-05-14,15,카페/디저트,서울특별시,양천구,3,,
2020-05-14,15,카페/디저트,서울특별시,영등포구,2,,
2020-05-14,16,카페/디저트,서울특별시,관악구,3,,
2020-05-14,16,카페/디저트,서울특별시,구로구,9,,
2020-05-14,16,카페/디저트,서울특별시,금천구,4,,
2020-05-14,16,카페/디저트,서울특별시,노원구,1,,
2020-05-14,16,카페/디저트,서울특별시,도봉구,2,,
2020-05-14,16,카페/디저트,서울특별시,동작구,8,,
2020-05-14,16,카페/디저트,서울특별시,서대문구,2,,
2020-05-14,16,카페/디저트,서울특별시,양천구,3,,
2020-05-14,16,카페/디저트,서울특별시,영등포구,1,,
2020-05-14,16,카페/디저트,서울특별시,중랑구,1,,
2020-05-14,17,카페/디저트,서울특별시,관악구,5,,
2020-05-14,17,카페/디저트,서울특별시,구로구,6,,
2020-05-14,17,카페/디저트,서울특별시,금천구,2,,
2020-05-14,17,카페/디저트,서울특별시,동작구,3,,
2020-05-14,17,카페/디저트,서울특별시,서대문구,1,,
2020-05-14,17,카페/디저트,서울특별시,영등포구,1,,
2020-05-14,18,카페/디저트,서울특별시,관악구,7,,
2020-05-14,18,카페/디저트,서울특별시,구로구,4,,
2020-05-14,18,카페/디저트,서울특별시,노원구,6,,
2020-05-14,18,카페/디저트,서울특별시,동작구,6,,
2020-05-14,18,카페/디저트,서울특별시,서대문구,1,,
2020-05-14,19,카페/디저트,서울특별시,관악구,11,,
2020-05-14,19,카페/디저트,서울특별시,구로구,10,,
2020-05-14,19,카페/디저트,서울특별시,금천구,2,,
2020-05-14,19,카페/디저트,서울특별시,노원구,1,,
2020-05-14,19,카페/디저트,서울특별시,도봉구,1,,
2020-05-14,19,카페/디저트,서울특별시,동작구,6,,
2020-05-14,19,카페/디저트,서울특별시,양천구,2,,
2020-05-14,19,카페/디저트,서울특별시,영등포구,2,,
2020-05-14,20,카페/디저트,서울특별시,관악구,24,,
2020-05-14,20,카페/디저트,서울특별시,구로구,7,,
2020-05-14,20,카페/디저트,서울특별시,노원구,3,,
2020-05-14,20,카페/디저트,서울특별시,동작구,7,,
2020-05-14,20,카페/디저트,서울특별시,서대문구,1,,
2020-05-14,20,카페/디저트,서울특별시,양천구,6,,
2020-05-14,21,카페/디저트,서울특별시,관악구,13,,
2020-05-14,21,카페/디저트,서울특별시,구로구,15,,
2020-05-14,21,카페/디저트,서울특별시,노원구,5,,
2020-05-14,21,카페/디저트,서울특별시,동작구,13,,
2020-05-14,21,카페/디저트,서울특별시,서대문구,1,,
2020-05-14,21,카페/디저트,서울특별시,양천구,6,,
2020-05-14,21,카페/디저트,서울특별시,영등포구,1,,
2020-05-14,22,카페/디저트,서울특별시,관악구,8,,
2020-05-14,22,카페/디저트,서울특별시,구로구,3,,
2020-05-14,22,카페/디저트,서울특별시,동작구,7,,
2020-05-14,22,카페/디저트,서울특별시,서대문구,1,,
2020-05-14,22,카페/디저트,서울특별시,양천구,4,,
2020-05-14,23,카페/디저트,서울특별시,구로구,4,,
2020-05-14,23,카페/디저트,서울특별시,영등포구,1,,
2020-05-15,8,카페/디저트,서울특별시,구로구,1,,
2020-05-15,9,카페/디저트,서울특별시,금천구,2,,
2020-05-15,10,카페/디저트,서울특별시,관악구,2,,
2020-05-15,10,카페/디저트,서울특별시,구로구,10,,
2020-05-15,10,카페/디저트,서울특별시,금천구,1,,
2020-05-15,10,카페/디저트,서울특별시,노원구,3,,
2020-05-15,10,카페/디저트,서울특별시,도봉구,2,,
2020-05-15,10,카페/디저트,서울특별시,서대문구,1,,
2020-05-15,10,카페/디저트,서울특별시,양천구,1,,
2020-05-15,10,카페/디저트,서울특별시,중랑구,1,,
2020-05-15,11,카페/디저트,서울특별시,관악구,8,,
2020-05-15,11,카페/디저트,서울특별시,구로구,5,,
2020-05-15,11,카페/디저트,서울특별시,금천구,5,,
2020-05-15,11,카페/디저트,서울특별시,노원구,6,,
2020-05-15,11,카페/디저트,서울특별시,도봉구,1,,
2020-05-15,11,카페/디저트,서울특별시,동작구,5,,
