id,gender,age,breakfast,lunch,dinner,expend,frequency
3A19020301,2,66,0,0,0,,
3A19040101,2,51,0,0,0,,
3A19040102,1,57,0,0,0,,
3A19040103,1,27,0,0,0,,
3A19040104,1,22,0,0,0,,
3A19040401,2,37,0,0,0,,
3A19040402,1,39,0,0,0,,
3A19050301,2,42,0,0,1,1,3
3A19050302,1,42,0,0,0,2,3
3A19050401,2,56,0,1,0,3,2
3A19050402,1,56,0,0,0,3,2
3A19050601,2,43,2,0,0,3,4
3A19050602,1,45,2,0,0,3,4
3A19050701,2,56,1,1,1,3,3
3A19050702,1,55,1,0,0,3,3
3A19051201,2,52,1,0,0,4,4
3A19051202,1,53,0,0,0,4,4
3A19520101,2,63,0,0,0,,2
3A19520102,1,66,0,0,0,1,2
3A19520201,2,74,0,0,0,1,1
3A19520401,2,71,0,0,0,3,6
3A19520801,2,37,0,0,0,2,1
3A19520802,1,39,0,0,0,1,1
3A19521101,2,36,0,0,0,,1
3A19521102,2,67,0,0,0,,1
3A19521201,2,40,0,0,0,,2
3A19521202,1,43,0,0,0,,2
3A19530101,2,70,0,0,0,,
3A19530102,1,73,0,0,0,3,
3A19530301,2,52,0,0,0,,
3A19530302,1,58,0,0,0,3,
3A19530701,2,44,0,0,0,,3
3A19530801,2,48,0,0,0,,
3A19531001,2,54,0,0,0,,
3A19531002,1,58,0,0,0,3,
3A19531101,2,60,0,0,0,,2
3A19531102,2,31,0,0,0,3,2
3A19540101,2,62,0,0,0,3,3
3A19540102,1,67,0,0,0,3,3
3A19540401,2,54,0,0,0,3,3
3A19540402,1,54,0,0,0,3,3
3A19540403,1,23,0,0,0,3,3
3A19540404,2,21,0,0,0,3,3
3A19540501,2,52,0,0,0,3,2
3A19540502,1,56,0,0,0,3,2
3A19540503,1,21,0,0,0,3,2
3A19540701,2,47,0,0,0,2,3
3A19540702,1,49,0,0,0,3,3
3A19540703,2,21,0,2,1,3,3
3A19540704,1,19,0,0,0,3,3
3A19541001,2,45,0,0,0,4,3
3A19541002,1,46,0,0,0,3,3
3A19541201,2,53,0,0,0,4,3
3A19541202,1,56,0,0,0,3,3
3A19541203,1,23,0,0,0,3,3
3A19541204,2,19,0,2,0,3,3
3A19550401,2,66,0,0,0,4,3
3A19550402,1,68,0,0,0,4,3
3A19550701,2,46,0,0,0,2,1
3A19550702,1,48,0,0,0,,1
3A19550801,2,52,0,0,0,,
3A19550802,1,54,0,0,0,,
3A19550901,2,67,0,0,0,,
3A19551101,2,48,0,0,0,,
3A19551102,1,50,0,0,0,1,
3A19551104,2,19,0,0,0,,
3A19551201,2,50,0,0,0,,
3A19551202,1,50,0,0,0,2,
3A19551203,1,23,0,0,0,,
3B19060101,2,53,0,0,0,4,4
3B19060102,1,54,0,0,0,3,4
3B19060201,2,67,0,0,0,3,3
3B19060202,1,68,0,0,0,3,3
3B19060401,2,49,0,0,0,3,2
3B19060402,1,50,0,0,0,3,2
3B19060403,1,20,0,0,0,4,2
3B19060501,2,38,0,0,0,4,3
3B19060502,1,36,0,0,0,3,3
3B19060601,2,51,0,0,0,3,3
3B19060602,1,51,0,0,0,3,3
3B19060603,2,24,0,0,0,4,3
3B19060701,2,47,0,1,0,3,4
3B19060702,1,47,0,0,0,4,4
3B19060801,2,35,0,0,0,3,4
3B19060802,1,35,0,0,0,3,4
3B19061001,2,46,0,0,0,,3
3B19061002,1,50,0,0,0,3,3
3B19061101,2,71,0,0,0,3,2
3B19061102,1,72,0,0,0,,2
3B19061201,2,59,0,0,0,3,3
3B19061202,1,60,0,0,0,,3
3B19070401,2,56,0,0,0,3,3
3B19070402,1,58,0,0,0,3,3
3B19070501,2,53,0,0,0,3,4
3B19070502,1,55,0,0,0,3,4
3B19070701,2,49,0,0,0,3,3
3B19070702,1,50,0,0,0,3,3
3B19070801,2,43,0,0,0,,3
3B19070802,1,47,0,0,0,2,3
3B19071001,2,56,0,0,0,3,3
3B19071002,1,59,0,0,0,3,3
3B19071101,2,63,0,0,0,,3
3B19071102,1,64,0,0,0,3,3
3B19071201,2,32,0,0,0,3,3
3B19071202,1,35,0,0,0,3,3
3B19080301,2,50,0,0,1,4,3
3B19080302,1,50,0,0,0,3,3
3B19080303,2,21,0,0,0,4,3
3B19080501,2,50,0,0,0,3,4
3B19080502,1,51,0,0,0,2,4
3B19080503,1,22,0,0,0,4,4
3B19080601,2,50,0,1,0,3,2
3B19080602,1,56,0,0,0,3,2
3B19080701,2,50,0,0,0,2,2
3B19080702,1,53,0,0,0,3,2
3B19081001,2,47,0,0,0,4,4
3B19081101,2,48,0,0,0,4,3
3B19081102,1,49,0,0,0,2,3
3B19081103,1,20,0,0,1,4,3
3B19081201,2,50,0,0,0,4,4
3B19090101,2,51,0,0,0,4,2
3B19090102,1,54,0,0,0,2,2
3B19090103,2,26,1,0,1,3,2
3B19090104,2,25,0,0,0,3,2
3B19560101,1,49,0,0,0,4,3
3B19560601,2,48,0,0,0,3,2
3B19560602,1,50,0,0,0,3,2
3B19560701,2,43,0,0,0,2,3
3B19560702,1,43,0,0,0,3,3
3B19560801,1,37,0,0,0,3,3
3B19560802,2,64,0,0,0,3,3
3B19560901,2,40,0,0,0,4,2
3B19560902,1,50,0,0,0,3,2
3B19561101,1,50,0,0,0,3,3
3B19561102,1,21,0,0,0,3,3
3C18020301,2,51,0,0,0,0,6
3C18020302,1,54,0,0,0,0,6
3C18110201,2,36,1,0,0,0,6
3C18110202,1,36,0,0,0,0,6
3C18110501,2,64,0,0,0,0,6
3C18110502,1,66,0,0,0,0,6
3C18110601,2,57,0,0,0,0,
3C18110602,1,61,0,0,0,0,
3C18110701,2,55,0,0,0,0,6
3C18110702,1,28,0,0,0,0,6
3C18110703,2,26,0,0,0,0,6
3C18110801,2,57,0,0,0,0,6
3C18110802,1,61,0,0,0,0,6
3C19140201,2,63,0,0,0,,
3C19140401,2,68,0,0,0,1,2
3C19150201,2,63,0,0,0,3,
3C19150202,1,31,0,0,0,3,
3C19150301,1,66,0,0,0,,
3C19150701,2,43,0,0,0,3,
3C19150702,1,45,0,0,0,3,
3C19150703,1,19,0,0,0,3,
3C19150801,2,63,0,0,0,,
3C19150802,1,66,0,0,0,,
3C19150803,2,32,0,0,0,,
3C19580101,2,49,0,0,0,4,4
3C19580102,1,52,0,0,0,3,4
3C19580201,2,52,0,0,0,2,4
3C19580202,1,56,0,0,0,4,4
3C19580203,2,26,0,0,0,4,4
3C19580204,2,24,0,0,0,4,4
3C19580301,2,58,0,0,0,4,3
3C19580302,1,60,0,0,0,3,3
3C19580303,1,36,0,0,0,3,3
3C19580304,1,33,0,0,0,4,3
3C19580401,2,34,0,0,0,4,3
3C19580402,1,35,0,0,0,3,3
3C19580701,2,57,0,0,0,2,3
3C19580702,1,60,0,0,0,2,3
3C19580703,1,28,0,0,0,2,3
3C19580704,2,25,0,0,0,2,3
3C19580801,2,54,0,0,0,4,3
3C19580802,1,54,0,0,0,3,3
3C19580901,2,50,0,0,0,4,
3C19580902,1,50,0,0,0,3,
3C19580903,2,20,0,0,1,4,
3C19581101,2,60,0,0,0,3,3
3C19581102,1,59,0,0,0,4,3
3C19581103,1,26,0,0,0,3,3
3C19581104,2,24,0,0,0,4,3
3D19100101,2,41,0,2,0,3,6
3D19100301,2,73,0,0,0,,6
3D19100302,1,72,0,0,0,3,6
3D19110101,2,28,0,0,0,3,3
3D19110201,1,52,0,0,0,3,3
3D19110202,2,19,0,0,0,3,3
3D19110301,2,48,0,0,0,0,2
3D19110302,1,53,0,0,0,0,2
3D19110303,2,21,0,0,0,3,2
3D19110401,2,54,0,0,0,3,3
3D19110601,2,54,0,0,0,3,3
3D19110602,1,56,0,0,0,3,3
3D19110603,2,26,0,0,0,,3
3D19110604,1,23,0,0,0,3,3
3D19110701,2,51,0,0,0,3,3
3D19110702,1,54,0,0,0,3,3
3D19110801,2,45,0,0,0,3,3
3D19110802,1,46,0,0,0,3,3
3D19111101,2,61,0,0,0,3,6
3D19111201,2,33,0,0,0,3,3
3D19111202,1,34,0,0,0,,3
3D19120201,1,42,0,0,0,3,3
3D19120301,1,32,0,0,0,3,3
3D19120302,2,32,0,0,0,3,3
3D19120401,2,51,0,0,0,3,3
3D19120402,1,52,0,0,0,4,3
3D19120701,2,46,0,0,0,3,3
3D19120702,1,46,0,0,0,3,3
3D19120801,2,66,0,0,0,3,3
3D19121001,2,49,0,0,0,3,3
3D19121002,1,53,0,0,0,3,3
3D19121003,2,22,0,0,0,3,3
3D19570201,2,56,0,0,0,2,6
3D19570202,1,58,0,0,0,2,6
3D19570401,2,54,0,0,0,3,3
3D19570402,1,26,0,0,0,4,3
3D19570501,2,57,0,0,0,3,2
3D19570601,2,32,0,0,0,2,3
3D19571001,2,37,0,0,0,2,2
3D19571002,1,41,0,0,0,2,2
3D19571101,2,55,0,0,0,3,3
3D19571102,1,58,0,0,0,2,3
3E19590601,1,59,0,0,0,4,3
3E19590701,1,50,0,0,0,3,3
3E19590801,2,28,0,0,0,4,4
3E19600501,2,68,0,0,0,0,
3E19600502,1,34,0,0,0,0,
3E19600701,2,48,0,0,0,3,6
3E19600702,1,55,0,0,0,0,6
3E19600703,2,24,0,2,0,1,6
3E19600704,1,20,0,0,0,1,6
3E19600801,2,54,0,0,0,0,6
3E19600802,1,58,0,0,0,0,6
3E19600803,1,30,0,0,0,0,6
3E19600901,2,60,0,0,0,1,6
3E19600902,2,32,0,0,0,1,6
3E19601101,2,49,0,0,0,0,6
3E19601102,1,49,0,0,0,0,6
3E19601201,2,44,0,0,0,0,6
3E19601202,1,44,0,0,0,0,6
3E19610201,1,48,0,0,0,0,6
3E19610202,2,44,0,0,0,0,6
3E19610501,2,59,0,0,0,0,
3E19610502,1,60,0,0,0,0,
3E19610601,2,53,0,0,0,0,6
3E19610602,1,61,0,0,0,0,6
3E19610701,2,53,0,0,0,0,6
3E19610702,1,56,0,0,0,0,6
3E19610901,2,58,0,0,0,0,6
3E19610902,1,60,0,0,0,0,6
3E19611001,2,48,0,0,0,0,6
3E19611002,1,56,0,0,0,0,6
3E19611101,2,61,0,0,0,0,
3E19611102,1,63,0,0,0,0,
3E19611201,1,30,0,0,0,0,6
3E19611202,2,28,0,0,0,3,6
3E19611203,2,56,0,0,0,0,6
3E19620101,2,32,0,0,0,4,
3E19620201,1,25,0,0,0,4,
3E19620301,2,50,0,0,0,4,
3E19620401,1,39,0,0,0,3,4
3E19620501,2,40,2,0,0,3,
3E19620601,2,36,0,0,0,4,
3E19620701,2,37,0,0,0,4,
3E19620801,1,37,0,0,0,4,
3E19621101,1,34,0,0,0,4,
3E19621201,2,31,0,0,0,4,
3F18060201,2,56,0,0,0,0,6
3F18060202,1,56,0,0,0,0,6
3F18060203,2,19,0,0,0,0,6
3F19160501,2,64,0,0,0,0,
3F19160502,1,72,0,0,0,0,
3F19160701,2,60,0,0,0,3,3
3F19160702,1,67,0,0,0,3,3
3F19160703,2,31,0,0,0,0,3
3F19160704,1,26,0,0,0,3,3
3F19160801,2,52,0,0,0,3,3
3F19160802,1,56,0,0,0,0,3
3F19160803,2,25,0,0,0,3,3
3F19161001,2,57,0,0,0,0,3
3F19161002,1,36,0,0,0,4,3
3F19161003,2,35,0,0,0,3,3
3F19170301,2,62,0,0,0,3,
3F19170302,1,64,0,0,0,3,
3F19180201,2,47,0,0,0,3,3
3F19180202,1,50,0,0,0,3,3
3G19630101,1,55,0,0,0,2,3
3G19630201,1,38,0,0,0,3,3
3G19630301,1,59,0,0,0,3,3
3G19630601,2,56,0,0,0,1,3
3G19630602,1,56,0,0,0,3,3
3G19630801,2,54,0,0,0,3,3
3G19630901,2,74,0,0,0,1,3
3G19631001,1,28,0,0,0,2,3
3G19631101,1,63,0,0,0,3,3
3G19631201,1,72,0,0,0,3,3
3G19631202,2,70,0,0,0,3,3
3G19640101,2,67,0,0,0,3,3
3G19640102,1,69,0,0,0,3,3
3G19640201,1,55,0,0,0,3,3
3G19640202,2,51,0,0,0,3,3
3G19640301,2,50,0,0,0,1,3
3G19640601,1,40,0,0,0,3,3
3G19640701,2,55,0,0,0,2,3
3G19640702,1,57,0,0,0,3,3
3G19640801,2,51,0,0,0,3,3
3G19641001,1,73,0,0,0,3,3
3G19641101,2,56,0,0,0,3,3
3G19641201,2,41,0,0,0,1,3
3G19641202,1,46,0,0,0,2,3
3G19650201,2,70,0,0,0,,
3G19650301,2,62,0,0,0,,6
3G19650302,1,68,0,0,0,0,6
3G19650501,1,57,0,0,0,2,
3G19650502,2,50,0,0,0,0,
3G19650901,2,62,0,0,0,,3
3G19650902,1,62,0,0,0,0,3
3G19651001,2,59,0,0,0,0,6
3G19651002,1,61,0,0,0,0,6
3G19651201,2,61,0,0,0,3,3
3G19651202,1,62,0,0,0,3,3
3H18030101,2,51,0,0,0,3,2
3H18030102,1,51,0,0,0,2,2
3H18030301,2,61,0,0,0,2,2
3H18030302,1,60,0,0,0,,2
3H18030303,1,36,0,0,0,2,2
3H18030401,2,49,0,0,0,,
3H18030402,1,54,0,0,0,,
3H18030403,1,24,0,0,0,,
3H18030404,2,22,0,0,0,,
3H19200101,2,53,0,0,0,4,4
3H19200102,1,57,0,0,0,4,4
3H19200103,1,23,0,0,0,4,4
3H19200201,2,64,0,0,0,3,4
3H19200202,1,64,0,0,0,3,4
3H19200401,2,55,0,0,0,3,4
3H19220101,2,47,0,0,0,4,
3H19220201,2,42,0,0,0,2,3
3H19220202,1,45,0,0,0,3,3
3H19220401,2,63,0,0,0,2,2
3H19220402,1,67,0,0,0,2,2
3H19220601,2,47,0,0,0,3,4
3H19220602,1,49,0,0,0,3,4
3H19220603,1,22,0,0,0,4,4
3H19220701,2,72,0,0,0,3,
3H19230101,2,41,0,0,0,3,2
3H19230102,1,44,0,0,0,3,2
3H19230201,2,44,0,0,0,3,3
3H19230202,1,46,0,0,0,3,3
3H19230401,2,58,0,0,0,3,3
3H19230402,1,61,0,0,0,3,3
3H19230403,2,28,2,0,0,3,3
3H19230404,2,23,0,0,0,4,3
3H19240101,2,61,0,0,0,3,3
3H19240102,1,65,0,0,0,2,3
3H19240103,2,33,0,0,0,4,3
3H19240401,2,50,0,0,0,3,3
3H19250101,2,40,0,0,0,2,2
3H19250102,1,45,0,0,0,2,2
3H19250401,2,48,0,0,0,2,4
3H19250601,2,59,0,0,0,2,2
3H19250602,1,62,0,0,0,2,2
3H19250603,1,28,0,0,0,2,2
3H19260301,2,43,0,0,0,,3
3H19260302,1,46,0,0,0,,3
3H19260401,2,65,0,0,0,,
3H19260402,1,67,0,0,0,,
3H19260501,2,62,0,0,0,,
3H19260502,1,65,0,0,0,,
3H19660101,2,54,0,0,0,3,
3H19660102,1,56,0,0,0,4,
3H19660103,1,27,0,0,0,,
3H19660104,1,24,0,0,0,4,
3H19660201,2,47,0,0,0,4,
3H19660202,1,48,0,0,0,2,
3H19660401,2,72,0,0,0,,
3H19660501,2,47,0,0,0,4,3
3H19660502,1,49,0,0,0,4,3
3H19660503,1,19,0,0,0,4,3
3H19660901,2,42,0,0,0,4,
3H19660902,1,42,0,0,0,4,
3H19661001,2,50,0,0,0,4,
3H19661002,1,55,0,0,0,4,
3H19661003,1,22,0,0,0,4,
3H19661101,2,50,0,0,0,2,
3H19661102,1,53,0,0,0,4,
3H19661103,2,22,0,0,0,4,
3H19661201,2,74,0,0,0,,
3H19661202,1,49,0,0,0,3,
3H19670101,2,72,0,0,0,,
3H19670301,2,67,0,0,0,,
3H19670302,1,70,0,0,0,,
3H19670401,2,54,0,0,0,2,
3H19670402,1,56,0,0,0,4,
3H19670501,2,71,0,0,0,0,
3H19670502,1,74,0,0,0,2,
3H19670601,2,58,0,0,0,3,
3H19670602,1,60,0,0,0,3,
3H19670603,2,29,0,0,0,4,
3H19671001,2,72,0,0,0,,
3H19671002,1,49,0,0,0,3,
3H19680101,2,60,0,0,0,3,3
3H19680102,1,63,0,0,0,2,3
3H19680201,2,44,0,0,0,3,2
3H19680202,1,46,0,0,0,3,2
3H19680401,2,41,0,0,0,2,3
3H19680402,1,46,0,0,0,3,3
3H19680501,2,62,0,0,0,3,4
3H19680502,1,62,0,0,0,3,4
3H19680901,2,60,0,0,0,3,3
3H19680902,1,64,0,0,0,3,3
3H19681101,2,58,0,0,0,2,2
3H19681102,1,59,0,0,0,3,2
3I18100101,2,41,0,0,0,0,6
3I18100102,1,45,0,0,0,0,6
3I18100201,2,33,0,0,0,,
3I18100202,1,33,0,0,0,0,
3I18100301,2,38,0,0,0,2,2
3I18100302,1,45,0,0,0,0,2
3I18100401,2,48,0,0,0,2,6
3I18100402,1,50,0,0,0,0,6
3I18100601,2,48,0,0,0,0,6
3I18100602,1,50,0,0,0,0,6
3I18100701,2,47,0,0,0,2,6
3I18100702,1,49,0,0,0,2,6
3I18100703,1,19,0,0,0,0,6
3I18100801,2,43,0,0,0,2,6
3I18100802,1,49,0,0,0,0,6
3I18100901,2,43,0,0,0,2,2
3I18101001,2,43,0,0,0,,6
3I18101002,1,48,0,0,0,0,6
3I19430101,2,47,0,0,0,,6
3I19430102,1,48,0,0,0,0,6
3I19430103,2,19,0,0,0,0,6
3I19430201,2,47,0,0,0,2,6
3I19430202,1,48,0,0,0,0,6
3I19790301,2,68,0,0,0,3,
3I19790302,1,43,0,0,0,3,
3I19800401,2,61,0,0,0,3,3
3I19800402,1,37,0,0,0,3,3
3I19800501,2,42,0,0,0,3,3
3I19800502,1,51,0,0,0,3,3
3I19800701,2,68,0,0,0,3,3
3I19800702,1,70,0,0,0,3,3
3I19800901,2,64,0,0,0,3,3
3I19800902,1,72,0,0,0,3,3
3I19800903,2,39,0,0,0,3,3
3I19801001,2,69,0,0,0,3,3
3I19801002,2,40,0,0,0,3,3
3I19810401,2,63,0,0,0,,
3I19810501,1,57,0,0,0,,6
3I19811001,2,71,0,0,0,0,
3I19811101,2,69,0,0,0,,
3I29810301,2,72,0,0,0,,
3I29810601,2,67,0,0,0,,
3I39810801,2,60,0,0,0,,6
3I39810802,1,62,0,0,0,,6
3J18090101,1,33,0,0,0,4,4
3J18090201,1,27,0,0,0,3,3
3J18090301,2,22,0,0,0,4,3
3J18090401,1,26,0,0,0,4,3
3J18090501,1,21,0,0,0,4,3
3J18090601,1,30,0,0,0,4,4
3J19460101,2,38,0,0,0,,4
3J19460102,1,39,0,0,0,3,4
3J19460301,2,54,0,0,0,4,4
3J19460302,1,58,0,0,0,3,4
3J19460401,2,55,0,0,0,4,
3J19460501,2,42,0,0,0,4,3
3J19460502,1,42,0,0,0,4,3
3J19460701,2,50,0,0,0,4,4
3J19460702,1,54,0,0,0,2,4
3J19460801,2,65,0,0,0,3,
3J19460802,2,24,0,0,0,4,
3J19460901,2,62,0,0,0,3,3
3J19460902,1,62,0,0,0,3,3
3J19460903,1,33,0,0,0,2,3
3J19460904,2,32,0,0,0,2,3
3J19461001,2,70,0,0,0,2,
3J19461002,1,71,0,0,0,3,
3J19461101,2,47,0,0,0,3,2
3J19461102,1,52,0,0,0,3,2
3J19461201,2,39,0,0,0,4,3
3J19461202,1,39,0,0,0,3,3
3J19470101,2,43,0,0,0,3,3
3J19470102,1,52,0,0,0,3,3
3J19470201,2,47,0,0,0,3,3
3J19470202,1,45,0,0,0,3,3
3J19470301,2,70,0,0,0,3,
3J19470302,1,70,0,0,0,3,
3J19470501,2,64,0,0,0,,3
3J19470502,1,67,0,0,0,,3
3J19470701,2,61,0,0,0,3,3
3J19470702,1,60,0,0,0,3,3
3J19470801,2,58,0,0,0,3,
3J19470802,1,62,0,0,0,3,
3J19470803,1,20,0,0,0,3,
3J19480201,2,53,0,0,0,3,
3J19480202,1,57,0,0,0,3,
3J19480203,1,23,0,0,0,3,
3J19480301,2,54,0,0,0,3,3
3J19480302,1,54,0,0,0,3,3
3J19480401,2,46,0,0,0,3,3
3J19480402,1,50,0,0,0,3,3
3J19480403,1,20,0,0,0,3,3
3J19480501,2,47,0,0,0,3,3
3J19480502,1,51,0,0,0,3,3
3J19480601,2,38,0,0,0,3,3
3J19480602,1,40,0,0,0,3,3
3J19490101,2,60,0,0,0,3,3
3J19490102,1,63,0,0,0,3,3
3J19490401,2,43,0,0,0,3,3
3J19490402,1,49,0,0,0,3,3
3J19490403,1,21,0,0,0,3,3
3J19490601,2,47,0,0,0,3,3
3J19490602,1,48,0,0,0,3,3
3J19490701,2,28,0,0,0,3,3
3J19490702,2,25,0,0,0,3,3
3J19490901,2,35,0,0,0,3,3
3J19490902,1,36,0,0,0,3,3
3J19500101,2,42,0,0,0,,6
3J19500102,1,48,0,0,0,,6
3J19500103,2,72,0,0,0,,6
3J19830101,1,62,0,0,0,,6
3J19830102,2,59,0,0,0,,6
3J19830201,2,72,0,0,0,,6
3J19830202,1,74,0,0,0,,6
3J19830301,2,72,0,0,0,,6
3J19830302,1,74,0,0,0,,6
3J19830401,2,61,0,0,0,,
3J19830402,1,63,0,0,0,,
3J19830601,1,59,0,0,0,,6
3J19830801,2,74,0,0,0,,6
3J19830802,1,74,0,0,0,,6
3J19830901,2,52,0,0,0,,3
3J19831101,2,69,0,0,0,,6
3J19831102,1,71,0,0,0,,6
3J19831201,2,62,0,0,0,,6
3J19831202,1,62,0,0,0,,6
3J19840201,1,33,0,0,0,,
3J19840701,2,69,0,0,0,,
3J19841101,2,64,0,0,0,,
3J19841102,1,56,0,0,0,,
3J19841201,2,67,0,0,0,,
3J28080101,2,69,0,0,0,,
3J28080102,1,66,0,0,0,,
3J28080201,2,53,0,0,0,3,6
3J28080501,2,59,0,0,0,3,3
3K19410301,2,52,0,0,0,3,3
3K19410302,1,58,0,0,0,3,3
3K19410303,2,29,0,0,0,2,3
3K19410304,2,28,0,0,0,3,3
3K19410501,2,58,0,0,0,,
3K19410601,2,59,0,0,0,,
3K19770101,1,37,0,0,0,2,2
3K19770102,1,35,0,0,0,2,2
3K19770301,1,34,0,0,0,2,2
3K19770302,1,30,0,0,0,2,2
3L18070101,2,45,0,0,0,3,3
3L18070102,1,47,0,0,0,4,3
3L18070103,2,19,0,0,0,,3
3L18070201,2,42,0,0,0,3,3
3L18070202,1,44,0,0,0,4,3
3L18070501,1,53,0,0,0,3,
3L18070502,2,54,0,0,0,3,
3L18070601,2,37,0,0,1,3,3
3L18070602,1,47,0,0,0,3,3
3L18070801,2,42,0,0,0,,3
3L18070802,1,44,0,0,0,,3
3L18130401,2,47,0,0,0,4,6
3L18130402,1,49,0,0,0,3,6
3L18130801,2,43,0,0,0,2,6
3L18130802,1,45,0,0,0,5,6
3L18130803,1,20,0,0,0,3,6
3L19420301,2,63,0,0,0,2,
3L19420302,1,66,0,0,0,,
3L19420401,1,70,0,0,0,1,
3L19420402,2,65,0,0,0,1,
3L19420901,2,74,0,0,0,1,6
3L19421201,2,49,0,0,0,2,3
3L19780201,2,34,0,0,0,0,
3L19780202,1,38,0,0,0,0,
3L19780601,2,65,0,0,0,0,
3L19780602,1,67,0,0,0,0,
3L19780701,2,72,0,0,0,,
3L19780901,2,60,0,0,0,0,
3L19780902,1,63,0,0,0,0,
3L19781101,2,58,0,0,0,0,
3L19781102,1,62,0,0,0,0,
3M19330801,2,40,0,0,0,4,4
3M19330802,1,40,0,0,0,3,4
3M19710101,1,43,0,0,0,0,
3M19710201,2,38,0,0,0,,3
3M19710202,1,39,0,0,0,0,3
3M19710301,2,57,0,0,0,0,6
3M19710302,1,57,0,0,0,0,6
3M19710501,2,58,0,0,0,0,6
3M19710502,1,60,0,0,0,0,6
3M19710701,2,40,0,0,0,0,
3M19710901,2,44,0,0,0,0,
3M19711001,2,30,0,0,0,0,
3M19711101,1,32,0,0,0,0,3
3M19711201,2,49,0,0,0,0,6
3M19711202,1,53,0,0,0,0,6
3M19720101,2,64,0,0,0,3,
3M19720201,1,68,0,0,0,3,
3M19720801,2,64,0,0,0,3,
3M19720802,1,69,0,0,0,,
3N18050301,2,73,0,0,0,3,3
3N18050501,2,67,0,0,0,0,4
3N18050601,2,56,0,0,0,4,4
3N18050602,1,64,0,0,0,4,4
3N19350201,2,52,0,0,0,3,3
3N19360401,2,58,0,0,0,3,3
3N19360402,1,62,0,0,0,3,3
3N19360501,2,74,0,0,0,0,3
3N19380101,2,53,0,0,0,4,3
3N19380102,1,56,0,0,0,2,3
3N19380103,2,23,0,0,0,4,3
3N19380201,2,49,0,0,0,4,4
3N19380202,1,52,0,0,0,3,4
3N19380203,2,21,0,4,0,5,4
3N19730101,2,62,0,0,0,4,
3N19730301,2,58,0,0,0,3,4
3N19730302,1,61,0,0,0,4,4
3N19730401,2,73,0,0,0,4,
3N19730601,2,60,0,0,0,3,3
3N19730602,1,61,0,0,0,2,3
3N19730701,2,73,0,0,0,2,
3N19730801,2,61,0,0,0,4,4
3N19730802,1,63,0,0,0,,4
3N19730901,2,70,0,0,0,4,
3N19731001,2,69,0,0,0,3,
3N19731101,2,72,0,0,0,3,
3N19731201,2,58,0,0,0,3,4
3N19731202,1,60,0,0,0,4,4
3N19740201,2,33,0,0,0,4,4
3N19740701,2,66,0,0,0,4,3
3N19741001,2,28,0,0,0,3,3
3N19741101,2,72,0,0,0,3,4
3O19270301,1,33,0,0,0,,
3O19270901,2,58,0,2,0,3,3
3O19270902,1,60,0,0,0,3,3
3O19280501,2,36,0,0,0,4,4
3O19290601,2,54,0,0,0,3,3
3O19290602,1,57,0,0,0,3,3
3O19300501,2,54,0,0,0,3,3
3O19300601,2,48,0,0,0,4,5
3O19300602,1,52,0,0,0,0,5
3O19300801,2,46,0,1,0,1,3
3O19320101,2,57,0,0,0,4,3
3O19320201,2,56,0,0,0,3,
3O19690101,2,41,0,4,0,,
3O19690102,1,42,0,0,0,,
3O19690201,2,49,0,2,0,,
3O19690401,2,39,0,2,0,3,
3O19690402,1,39,0,0,0,3,
3O19690701,2,50,3,2,0,4,
3O19690702,1,55,0,0,0,,
3O19691001,2,28,0,2,0,3,
3O19700201,2,69,0,0,0,3,
3O19700401,2,56,0,0,0,,3
3O19700402,1,61,0,0,0,0,3
3O19700601,2,47,0,0,0,3,3
3O19700602,1,49,0,0,0,3,3
3O19700701,2,49,0,0,0,,6
3O19700801,2,55,0,0,0,,3
3O19700802,1,61,0,0,0,,3
3O29270501,2,39,0,4,0,4,
3O29270502,1,39,0,0,0,,
3O29270601,2,32,0,5,0,1,
3O29270602,1,36,0,0,0,3,
3P19850301,2,74,0,0,0,,
3P29510301,2,53,0,0,0,,
3P29510302,1,65,0,0,0,4,
3P29510303,2,24,0,0,0,4,
3P29510304,1,19,0,0,0,3,
3P29510401,2,55,0,0,0,4,4
3P39860101,2,62,0,0,0,3,
3P39860102,1,63,0,0,0,0,
4A10017201,2,61,0,0,0,,3
4A10017202,1,63,0,0,0,,3
4A10017301,2,60,0,0,0,,6
4A10017302,1,62,0,0,0,,6
4A10047101,2,37,0,0,0,3,3
4A10047201,2,68,0,2,0,3,3
4A10047202,1,68,0,0,0,0,3
4A10077101,2,63,0,0,0,3,3
4A10077201,2,60,0,0,0,3,3
4A10077202,1,62,0,0,0,2,3
4A10077301,2,53,0,0,0,2,3
4A10077302,2,20,0,0,0,4,3
4A10087101,2,52,0,0,0,2,1
4A10087201,2,37,0,0,0,1,2
4A10087202,1,37,0,0,0,2,2
4A10097101,2,34,0,0,0,2,
4A10097102,1,34,0,0,0,2,
4A10097301,2,57,0,0,0,3,3
4A10097302,1,60,0,0,0,3,3
4A10097303,1,28,0,0,0,3,3
4A10117101,2,63,0,0,0,2,3
4A10117102,1,68,0,0,0,2,3
4A10117201,2,42,0,0,0,3,3
4A10117202,1,44,0,0,0,3,3
4A10127101,2,39,0,0,0,1,1
4A10127102,1,42,0,0,0,,1
4A10127201,2,50,0,0,0,1,2
4A10127202,1,53,0,0,0,1,2
4A10127203,2,23,0,0,0,2,2
4A10157201,2,41,0,0,0,2,3
